stream_id,title,started_at,stream_tag_names
sU035Ii_Scw,【#白銀ノエル新衣装】なんか脇から毛が生えている...？【白銀ノエル/ホロライブ】,2021-10-04 12:00:34,新衣装
gzP7XtBSzD4,【Minecraft】深夜に久々マイクラさんぽ！！【白銀ノエル/ホロライブ】,2021-09-29 14:01:32,ゲーム
RjZWIxLefLU,【お礼雑談】オリ曲だしたよ～！！3Dライブのスパチャお礼もさせてください🍸✨【白銀ノエル/ホロライブ】,2021-09-28 11:01:06,雑談
xa7J8CE1Zms,【#白銀ノエル2周年記念live】3Dライブ！いつもありがとう🍀全力でアイドルしまっする💪✨(重大告知あり...？！)【白銀ノエル/ホロライブ】,2021-09-26 11:58:35,記念 3D ライブ
PZm_QOmULc4,【ASMR／KU100】300万円の新機材を導入したので貴方のお耳で実験させてね💓【白銀ノエル/ホロライブ】,2021-09-24 14:06:16,ASMR
o6aTA1KQL3E,最終回(？)【ゼルダの伝説スカイウォードソードHD】ゼルダを永い眠りから覚まさせる！！【白銀ノエル/ホロライブ】,2021-09-23 02:02:25,ゲーム
ONT4OfZJno0,【お礼雑談】130万人歌枠のスパチャ感謝とお喋りしよ～🌸【白銀ノエル/ホロライブ】,2021-09-21 14:00:56,雑談
pIRBqb9pF-g,【#ゆるホロチームカート】補助輪ないと自転車のれないので...(果たしてマリカでは...？)【マリカ8DX／白銀ノエル】,2021-09-19 10:59:50,ゲーム コラボ
a689A1AKT1Q,#09【ゼルダの伝説スカイウォードソードHD】龍と剣士ってどちゃくそカッコいい【白銀ノエル/ホロライブ】,2021-09-19 02:02:10,ゲーム
rM1ajrbHJZc,【受肉相談＋告知】いっしょにかんがえよう！【白銀ノエル/ホロライブ】,2021-09-18 13:00:29,雑談
kvJTl_16nYA,【つぐのひ】ホラーから逃げるな！！【白銀ノエル/ホロライブ】,2021-09-17 14:00:10,ゲーム
a-874n8y-gE,【マリカ8DX】深夜ドライブ！ゆるホロ大会まで時間がない！団員さんと練習だーッ！！【白銀ノエル/ホロライブ】,2021-09-16 14:00:33,ゲーム 参加型
SGy9Sg6W9bI,【マリカ8DX】免許をとって早２年、一回も運転していない女騎士です(リアル)【白銀ノエル/ホロライブ】,2021-09-13 12:01:15,ゲーム 参加型
XCZ_VLwEtLk,【耐久歌枠】寝起きで130万人まで見守りお歌🎤Singing freedom Songs✨【白銀ノエル/ホロライブ】,2021-09-12 00:01:52,歌枠 耐久
d2mJs7SQ5jQ,#08【ゼルダの伝説スカイウォードソードHD】ゼルダーッッ！！！待ってろーッ！【白銀ノエル/ホロライブ】,2021-09-11 02:00:40,ゲーム
YVuRG3T5IVw,【雑談】お待たせしました、お待たせしすぎたかもしれません【白銀ノエル/ホロライブ】,2021-09-10 11:01:34,雑談
gTKK7_COhyI,【#ホロAmongUs】あ！お隣いいですか？(ザシュッ🔪)【白銀ノエル/ホロライブ】,2021-09-05 13:34:39,ゲーム コラボ
dCQOF3zb9cE,【近況報告】ちょっとだけ。閲覧注意かも...！【白銀ノエル/ホロライブ】,2021-09-03 14:02:09,雑談
GiVD85nIgwQ,【ASMR】地 獄 の 癒 し を あ・げ ・る ♥【白銀ノエル/ホロライブ】,2021-09-01 13:01:22,ASMR
P19bI0BvVwA,#07【ゼルダの伝説スカイウォードソードHD】イカ以上の強敵はいないと信じて...！！！【白銀ノエル/ホロライブ】,2021-08-29 02:00:26,ゲーム
0_u89TrzOuc,【お礼雑談】深夜のゆるゆるスパチャ感謝配信🌸(2周年記念配信分！)【白銀ノエル/ホロライブ】,2021-08-26 13:30:50,雑談
ceYsevBLZ-U,【帰り道/The Night Way Home】夏だしホラーするか...【白銀ノエル/不知火フレア】,2021-08-25 12:00:27,ゲーム コラボ
5h3qRSDWwS4,【感謝】先程のASMR配信のスパチャお礼雑談🌸【白銀ノエル/ホロライブ】,2021-08-24 16:17:11,雑談
b2IuSH4hD9E,【晩酌】月曜から酒を飲む騎士／雑談～Free Talk～【白銀ノエル/ホロライブ】,2021-08-23 13:01:15,雑談
Snud37b0CHA,【Minecraft】パッション【白銀ノエル/三期生マイクラハードコア】,2021-08-22 08:01:16,ゲーム コラボ
hjVjNIhgEns,【Minecraft Hardcore】心だけは騎士。【白銀ノエル/ホロライブ】,2021-08-18 13:00:12,ゲーム
PrUabfGlDTs,【歌枠】深夜にしっとりと。good night ! KARAOKE【白銀ノエル/ホロライブ】,2021-08-17 14:00:10,歌枠
AXiNaux0mrw,#06【ゼルダの伝説スカイウォードソードHD】ねるねるねーるのエッッ！！【白銀ノエル/ホロライブ】,2021-08-15 02:00:45,ゲーム
iH4R8yX5bO4,#05【ゼルダの伝説スカイウォードソードHD】脳筋女騎士、脳を使う【白銀ノエル/ホロライブ】,2021-08-14 01:00:09,ゲーム
BnpzVpIYtQI,【Minecraft Hardcore】初めてのハードコア2日目！ネザーゲートの向こうへ...【白銀ノエル/ホロライブ】,2021-08-13 13:00:05,ゲーム
3pztmEFMVd4,【Minecraft Hardcore】マイクラ初心者のサバイバル！！１から鍛えまっする💪✨【白銀ノエル/ホロライブ】,2021-08-11 14:00:07,ゲーム
aeo2FZmWj30,【#もえノエ】コスプレイヤーとVtuberの夢のコラボ対談ッッ💪✨【白銀ノエル/伊織もえ】,2021-08-09 10:59:48,雑談 企画 コラボ
O10wTjcp4jM,#04【ゼルダの伝説スカイウォードソードHD】また操作が下手っぴに戻ったってマ...？！【白銀ノエル/ホロライブ】,2021-08-09 01:59:35,ゲーム
RjL5Rnx6OJ4,【告知有】2周年ありがとう！全力で感謝をこめて！【白銀ノエル/ホロライブ】,2021-08-08 12:00:14,記念
PB0oFoi6rNs,【2周年カウントダウン】今日だけは初期団長を顧みつつ省みるッッ！【白銀ノエル/ホロライブ】,2021-08-07 14:29:44,記念
4cwk3ND8IkM,【Gartic Phone】わちゃわちゃ楽しいお絵描き伝言の時間🎶【白銀ノエル/ホロライブ】,2021-08-06 11:59:55,ゲーム コラボ
XIRCbj1Z9cY,【#ノエフレお泊り】念願のオフ！二人で一緒に歌うのじゃあ～🎤🎶【白銀ノエル/不知火フレア/ホロライブ】,2021-08-05 13:01:33,歌枠 コラボ
n1M58WzaprI,【雑談／FREE TALK】8月も団員さんと思い出つくるどッ🎶(最後スパチャお礼も！)【白銀ノエル/ホロライブ】,2021-08-04 13:00:48,雑談
oBEh8MBTHxA,【歌枠】123万人耐久！singing KARAOKE！わんつーすりーで行こう💪✨【白銀ノエル/ホロライブ】,2021-08-02 10:01:10,歌枠 耐久
KDwTvJLaDFk,【朝活】お喋(べ)り！べべべが多い！忙しDAYだからこそ朝活でお喋りだ～☀【白銀ノエル/ホロライブ】,2021-07-29 22:00:09,雑談
5pNr9jRePkw,【Minecraft】〇〇〇建設に入社したい！貢物や面接に向けての準備！！【白銀ノエル/ホロライブ】,2021-07-27 11:00:07,ゲーム
DuWZQlS32lg,【Gartic Phone】リスナーさんと以心伝心！お絵描き伝言ゲーム✨【白銀ノエル/ホロライブ】,2021-07-26 14:00:13,ゲーム 参加型
6e4JwNokVGc,#03【ゼルダの伝説スカイウォードソードHD】大地の神殿攻略から！【白銀ノエル/ホロライブ】,2021-07-25 01:00:27,ゲーム
UPSKMDClhVA,#02【ゼルダの伝説スカイウォードソードHD】ジ ョ イ コ ン 団 長 誕 生【白銀ノエル/ホロライブ】,2021-07-24 00:59:59,ゲーム
UvNVo39oMoM,【Gartic Phone】＞＞＞やかまし娘。＜＜＜【白銀ノエル/ホロライブ】,2021-07-23 11:01:28,ゲーム コラボ
YkztgIhE5eE,【朝活】たまには頑張って早起きがんばりまっするるる💪✨【白銀ノエル/ホロライブ】,2021-07-22 21:59:36,雑談
u66Mxi5sI58,【ASMR】ゼロ距離で囁き💓お姉ちゃんと一緒におやすみしよ💤【白銀ノエル/ホロライブ】,2021-07-22 14:00:42,ASMR
1e78VZe27_M,【歌枠】夏がくるぞおおおおおおお【白銀ノエル/ホロライブ】,2021-07-22 10:00:33,歌枠
UIxy7paj8S8,【GTAオンライン】初心者二人でドライブオンラインデート🚙✨【白銀ノエル/不知火フレア】,2021-07-21 12:16:08,ゲーム コラボ
CY3D-AVLRG0,#04(？)【GTAV】First time driving in a long time🚘大胸筋のトラウマを乗り越えて...【白銀ノエル/ホロライブ】,2021-07-19 03:00:07,ゲーム
6rvO2CRFHqg,#01【ゼルダの伝説スカイウォードソードHD】新たな冒険の始まり【白銀ノエル/ホロライブ】,2021-07-17 02:00:30,ゲーム
UXGkTNCIBbQ,【ドラクエ11S】ぺこらVSノエル ！カジノ王決定戦！ギャンブルの神様はどちらに微笑む？！【白銀ノエル/ホロライブ】,2021-07-16 12:00:38,ゲーム 企画 コラボ
1BXe7ThV7DA,【雑談-TALK-】最近あったこと聞いて聞いて聞いて～ッ！【白銀ノエル/ホロライブ】,2021-07-15 13:00:50,雑談
R-q5qegy58c,【ジャスティスパンチ三銃士】人生初のAPEX【白銀ノエル/ホロライブ】,2021-07-14 15:01:14,ゲーム コラボ
HxC6RVfAONE,【歌枠】Singing KARAOKE！懐かしソング中心！【白銀ノエル/ホロライブ】,2021-07-14 12:04:08,歌枠
jz4R8aBwbkg,最終回【ドラゴンクエスト11S】ラスボス討伐！全力パワーで世界を守る！！【白銀ノエル/ホロライブ】※ネタバレあり,2021-07-11 07:01:00,ゲーム
edeVuwkZYYU,#20【ドラゴンクエスト11S】過ぎ去りし時を求めて...【白銀ノエル/ホロライブ】※ネタバレあり,2021-07-10 01:00:50,ゲーム
DkKkwfSLuNw,【モーリーオンライン】ノエフレ、でたあああああ！！✨【白銀ノエル/不知火フレア】,2021-07-09 11:09:44,ゲーム 案件 コラボ
e10PuOdFPfI,"🎋七夕に ”でっけぇ夢"" 見せたるけぇのぉ！！！【ドラゴンクエスト11S/白銀ノエル/ホロライブ】※ネタバレあり",2021-07-07 10:01:19,ゲーム
vPFSskhaD68,【歌枠】Singing KARAOKE！アイドルっぽく可愛い曲でせめちゃう！【白銀ノエル/ホロライブ】,2021-07-06 13:00:19,歌枠
dyb3JovECdM,#19【ドラゴンクエスト11S】勇者のつるぎGET！！ウルノーガ討伐する！！！！【白銀ノエル/ホロライブ】※ネタバレあり,2021-07-04 01:00:26,ゲーム
IBF1IrGF3y0,【雑談】スパチャお礼とゆるゆるお喋りTime🍵【白銀ノエル/ホロライブ】,2021-07-02 14:00:33,雑談
oGsgFxpC36M,【KARAOKE／歌枠】アニメ＆ボカロ中心！！(たまにゲーム曲🎶)【白銀ノエル/ホロライブ】,2021-07-01 09:00:23,歌枠
xewphgxjaGk,【裏話】100万人記念ライブありがとう！感想やセトリなどの裏話🎉【白銀ノエル/ホロライブ】,2021-06-29 10:00:29,雑談
6MWPZxSdmvQ,【Minecraft】うさ建の夏祭りはまだ終わっちゃあ、いない🎆【白銀ノエル/ホロライブ】,2021-06-28 13:00:33,ゲーム コラボ
JEyWbHwLKJE,【3D LIVE】100万人記念🎉いっぱい歌って踊って楽しんじゃお🎶【白銀ノエル/ホロライブ】,2021-06-26 12:00:01,記念 3D ライブ
DA2xhAtw3EM,【朝活】今日21時から3Dライブ！早起きがてらお喋りしよ👀✨【白銀ノエル/ホロライブ】,2021-06-25 23:00:06,雑談
kIaPQV6je2Q,【#VSホロカート】3期生最高！！！！【白銀ノエル/ホロライブ】,2021-06-25 11:00:46,ゲーム コラボ
8LakL522laE,【マリオカート8DX】８ 位 以 下 即 終 了 【白銀ノエル/ホロライブ】,2021-06-25 09:29:57,ゲーム 参加型
5-jig3BWHeg,【Minecraft】祭りには欠かせないものを作る！ #うさ建ステージリレー【白銀ノエル/ホロライブ】,2021-06-24 13:00:52,ゲーム 企画
e3IL1RdyrGI,【重大告知あり】ぶるぶるマシーンの上で歌えばビブラート効果で歌うまになる説【白銀ノエル/ホロライブ】,2021-06-23 10:00:44,歌枠
0TOn9tRBT2I,【同時視聴】魂を燃やす最終闘争-ラグナロク- 開幕...！アニメ「終末のワルキューレ」の第一話を一緒に見よ💪✨【白銀ノエル/ホロライブ】,2021-06-22 11:01:54,同時視聴 案件
eVCuhT4XVmE,【#ホロAmongUs】女騎士 改め アサシン【白銀ノエル/ホロライブ】,2021-06-21 13:00:03,ゲーム コラボ
M_hxZ14jXlM,#18【ドラゴンクエスト11S】最強のパーティー！ケトスで空の旅🐋【白銀ノエル/ホロライブ】※ネタバレあり,2021-06-20 01:42:57,ゲーム
CzHQSxVR9po,#17【ドラゴンクエスト11S】小悪魔な女の子って...いいよね...【白銀ノエル/ホロライブ】※ネタバレあり,2021-06-19 01:00:24,ゲーム
yW0qrDbLOas,【Minecraft】準備万端！ミルク風呂付の牛丼屋を作るどーッ！【白銀ノエル/ホロライブ】,2021-06-17 13:00:18,ゲーム
RU2zrAHenLI,【歌枠】初めて歌う曲多め！朗読会へようこそ(？)【白銀ノエル/ホロライブ】,2021-06-15 10:00:54,歌枠
z11iPY1V9cc,【Minecraft】アプデきたああああ！！！出店のアイデア探しがてら冒険行こう🎶【白銀ノエル/ホロライブ】,2021-06-14 13:00:37,ゲーム 歌枠
sw4zlbMNC1w,#16【ドラゴンクエスト11S】騎士道という言葉が似あう脳筋女騎士(勇者)【白銀ノエル/ホロライブ】※ネタバレあり,2021-06-14 08:00:38,ゲーム
P2lbTWEHIvI,#15【ドラゴンクエスト11S】最強のおじいちゃんの最強の孫。【白銀ノエル/ホロライブ】※ネタバレあり,2021-06-13 01:00:36,ゲーム
TJl6i2pntJQ,【Minecraft】久々すぎて浦島太郎状態...よし！ホロ鯖探索しよう！！【白銀ノエル/ホロライブ】,2021-06-11 13:02:07,ゲーム
nAAvsS7nyCs,【ASMR/KU100】ウシ娘が日々お疲れな貴方を全力で癒します🍼【白銀ノエル/ホロライブ】,2021-06-10 14:02:05,ASMR
NQ-Fzvoin1M,【雑談】深夜のゆるゆるのんびり雑談🌟【白銀ノエル/ホロライブ】,2021-06-08 14:00:23,雑談
ik89unlPRT8,【モンスターハンターライズ】告知あり！！！！二人で仲良くモンスター狩り🦖💘【#ノエフレMH】,2021-06-04 14:01:07,ゲーム コラボ
0tpOvnlDN84,#14【ドラゴンクエスト11S】勇者と英雄。デルカダール城を目指して！！【白銀ノエル/ホロライブ】※ネタバレあり,2021-06-03 07:59:51,ゲーム
kfcdDLpRve4,【ホロメン凸待ち】世界牛乳の日！団長...とうとう...？！【#ノエルミルクの日】,2021-06-01 11:00:24,企画 新衣装
rLY1kqG7gew,【歌枠】重大告知あり！！長めの歌枠(111万人はバグのため断念)👀🎤【白銀ノエル/ホロライブ】,2021-05-31 07:59:56,歌枠
6FGzq99vNro,最終回【仁王1】果たして日本...いや、世界を救えるのか？！👀【白銀ノエル/ホロライブ】,2021-05-30 01:00:41,ゲーム
wlVEwTV-qYw,#13【ドラゴンクエスト11S】おさかな...？🐟【白銀ノエル/ホロライブ】※ネタバレあり,2021-05-27 08:00:05,ゲーム
MpJF2RhsEhs,最終回【バイオハザード ヴィレッジ】ミランダ...待ってな...！！【#ホロファンお姉さん組】,2021-05-25 11:02:14,ゲーム コラボ
UmF1GxB5eCI,#12【ドラゴンクエスト11S】シ ル ビ ア 姐 さ ん 物 語【白銀ノエル/ホロライブ】※ネタバレあり,2021-05-24 08:00:19,ゲーム
p505rHO7ygc,#02【バイオハザード ヴィレッジ】(操作がぽんこつすぎて)ほんとやばいこわい【#ホロファンお姉さん組】,2021-05-23 04:31:17,ゲーム コラボ
H7MYL-XINOQ,【バイオハザード ヴィレッジ】ほんとやばいこわい【#ホロファンお姉さん組】,2021-05-22 03:01:40,ゲーム コラボ
BWYVZlCNUb4,【英語勉強】Let’s study English together📝前回できなかったからリベンジ！【白銀ノエル/ホロライブ】【白銀ノエル/ホロライブ】,2021-05-21 03:00:11,英語勉強
ozqsq2LrBNU,#11【ドラゴンクエスト11S】聖地ラムダ到着！集めたオーブを掲げるとき...！【白銀ノエル/ホロライブ】※ネタバレあり,2021-05-20 08:00:43,ゲーム
rRxxQWDujJY,【日本地図クイズ】大胸筋にばかり栄養がいってないか検証【白銀ノエル/ホロライブ】,2021-05-19 10:01:26,
c1Fm6S6briw,#10【ドラゴンクエスト11S】まほうのかぎをもってでかけよう🎶【白銀ノエル/ホロライブ】※ネタバレあり,2021-05-18 08:01:00,ゲーム
LSEsZHrxv2o,#11【仁王1】ス タ イ リ ッ シ ュ 落 命【白銀ノエル/ホロライブ】,2021-05-16 01:01:11,ゲーム
uAGM8d4-X2U,Let’s study English together📝超絶久々のDuolingo！【白銀ノエル/ホロライブ】,2021-05-14 03:00:22,英語勉強
u-018mrEOx0,#09【ドラゴンクエスト11S】新たなオーブを求めて！今日もテクテク冒険だッ💪✨【白銀ノエル/ホロライブ】※ネタバレあり,2021-05-13 08:00:59,ゲーム
